,order_id,order_line,order_date,model,quantity,price,total_price,bikeshop_name,location,category_1,category_2,frame_material,city,state
14560,1842.0,2.0,2015-08-05,Habit 6,1.0,1950,1950.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Aluminum,Ithaca,NY
14561,1842.0,3.0,2015-08-05,Jekyll Carbon 4,1.0,3200,3200.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
14562,1843.0,1.0,2015-08-06,Habit Carbon 3,1.0,3730,3730.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS
14563,1844.0,1.0,2015-08-07,Supersix Evo Tiagra,1.0,1840,1840.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon,Miami,FL
14564,1845.0,1.0,2015-08-07,CAAD8 Claris,1.0,815,815.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
14565,1846.0,1.0,2015-08-07,Catalyst 2,5.0,585,2925.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ
14566,1847.0,1.0,2015-08-07,Bad Habit 1,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
14567,1847.0,2.0,2015-08-07,Scalpel 29 Carbon Race,1.0,6390,6390.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
14568,1847.0,3.0,2015-08-07,F-Si Hi-Mod 1,1.0,6390,6390.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
14569,1847.0,4.0,2015-08-07,CAAD8 105,1.0,1410,1410.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
14570,1847.0,5.0,2015-08-07,Habit Carbon 2,1.0,5330,5330.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
14571,1847.0,6.0,2015-08-07,Trail 2,1.0,1350,1350.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
14572,1847.0,7.0,2015-08-07,F-Si 3,2.0,1840,3680.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
14573,1847.0,8.0,2015-08-07,Jekyll Carbon 1,1.0,7990,7990.0,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
14574,1847.0,9.0,2015-08-07,Habit 4,1.0,2880,2880.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
14575,1847.0,10.0,2015-08-07,F-Si 1,2.0,2340,4680.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
14576,1847.0,11.0,2015-08-07,SuperX Ultegra,3.0,2450,7350.0,Denver Bike Shop,"Denver, CO",Road,Cyclocross,Carbon,Denver,CO
14577,1847.0,12.0,2015-08-07,Habit Carbon 3,1.0,3730,3730.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
14578,1847.0,13.0,2015-08-07,Supersix Evo Hi-Mod Dura Ace 1,1.0,7990,7990.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon,Denver,CO
14579,1847.0,14.0,2015-08-07,Scalpel-Si Carbon 2,1.0,6390,6390.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
14580,1847.0,15.0,2015-08-07,F-Si 2,1.0,2060,2060.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
14581,1847.0,16.0,2015-08-07,Scalpel-Si Carbon 4,2.0,4260,8520.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
14582,1847.0,17.0,2015-08-07,Catalyst 1,1.0,705,705.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
14583,1847.0,18.0,2015-08-07,Slice Ultegra D12,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon,Denver,CO
14584,1847.0,19.0,2015-08-07,Scalpel-Si Race,1.0,9060,9060.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
14585,1847.0,20.0,2015-08-07,Fat CAAD1,1.0,3730,3730.0,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum,Denver,CO
14586,1848.0,1.0,2015-08-07,Supersix Evo Tiagra,1.0,1840,1840.0,Los Angeles Cycles,"Los Angeles, CA",Road,Elite Road,Carbon,Los Angeles,CA
14587,1849.0,1.0,2015-08-07,F-Si 3,1.0,1840,1840.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Cross Country Race,Aluminum,Los Angeles,CA
14588,1849.0,2.0,2015-08-07,SuperX Hi-Mod CX1,1.0,3500,3500.0,Los Angeles Cycles,"Los Angeles, CA",Road,Cyclocross,Carbon,Los Angeles,CA
14589,1849.0,3.0,2015-08-07,Habit Carbon SE,1.0,4480,4480.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Trail,Carbon,Los Angeles,CA
14590,1849.0,4.0,2015-08-07,Bad Habit 2,1.0,2660,2660.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Trail,Aluminum,Los Angeles,CA
14591,1849.0,5.0,2015-08-07,Synapse Disc Tiagra,1.0,1250,1250.0,Los Angeles Cycles,"Los Angeles, CA",Road,Endurance Road,Aluminum,Los Angeles,CA
14592,1849.0,6.0,2015-08-07,SuperX 105,1.0,1960,1960.0,Los Angeles Cycles,"Los Angeles, CA",Road,Cyclocross,Carbon,Los Angeles,CA
14593,1849.0,7.0,2015-08-07,CAAD8 Tiagra,1.0,1250,1250.0,Los Angeles Cycles,"Los Angeles, CA",Road,Elite Road,Aluminum,Los Angeles,CA
14594,1849.0,8.0,2015-08-07,Slice Ultegra,1.0,2700,2700.0,Los Angeles Cycles,"Los Angeles, CA",Road,Triathalon,Carbon,Los Angeles,CA
14595,1849.0,9.0,2015-08-07,Trail 5,1.0,815,815.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Sport,Aluminum,Los Angeles,CA
14596,1849.0,10.0,2015-08-07,Trail 2,1.0,1350,1350.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Sport,Aluminum,Los Angeles,CA
14597,1849.0,11.0,2015-08-07,Synapse Disc 105,1.0,1570,1570.0,Los Angeles Cycles,"Los Angeles, CA",Road,Endurance Road,Aluminum,Los Angeles,CA
14598,1849.0,12.0,2015-08-07,Scalpel-Si Carbon 3,1.0,5330,5330.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Cross Country Race,Carbon,Los Angeles,CA
14599,1849.0,13.0,2015-08-07,F-Si 2,9.0,2060,18540.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Cross Country Race,Aluminum,Los Angeles,CA
14600,1849.0,14.0,2015-08-07,Synapse Carbon 105,1.0,2240,2240.0,Los Angeles Cycles,"Los Angeles, CA",Road,Endurance Road,Carbon,Los Angeles,CA
14601,1849.0,15.0,2015-08-07,Scalpel-Si 5,1.0,3200,3200.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Cross Country Race,Aluminum,Los Angeles,CA
14602,1849.0,16.0,2015-08-07,Synapse Sora,1.0,1030,1030.0,Los Angeles Cycles,"Los Angeles, CA",Road,Endurance Road,Aluminum,Los Angeles,CA
14603,1849.0,17.0,2015-08-07,Synapse Disc Adventure,1.0,2130,2130.0,Los Angeles Cycles,"Los Angeles, CA",Road,Endurance Road,Aluminum,Los Angeles,CA
14604,1849.0,18.0,2015-08-07,Catalyst 2,1.0,585,585.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Sport,Aluminum,Los Angeles,CA
14605,1849.0,19.0,2015-08-07,Fat CAAD2,1.0,2130,2130.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Fat Bike,Aluminum,Los Angeles,CA
14606,1849.0,20.0,2015-08-07,Synapse Carbon Ultegra 3,1.0,3200,3200.0,Los Angeles Cycles,"Los Angeles, CA",Road,Endurance Road,Carbon,Los Angeles,CA
14607,1849.0,21.0,2015-08-07,Beast of the East 1,1.0,2770,2770.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Trail,Aluminum,Los Angeles,CA
14608,1849.0,22.0,2015-08-07,Jekyll Carbon 4,1.0,3200,3200.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Over Mountain,Carbon,Los Angeles,CA
14609,1849.0,23.0,2015-08-07,Scalpel-Si Black Inc.,1.0,12790,12790.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Cross Country Race,Carbon,Los Angeles,CA
14610,1849.0,24.0,2015-08-07,F-Si Carbon 2,1.0,4800,4800.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Cross Country Race,Carbon,Los Angeles,CA
14611,1849.0,25.0,2015-08-07,Trail 3,1.0,1080,1080.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Sport,Aluminum,Los Angeles,CA
14612,1849.0,26.0,2015-08-07,Trail 4,1.0,980,980.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Sport,Aluminum,Los Angeles,CA
14613,1850.0,1.0,2015-08-11,F-Si Black Inc.,1.0,11190,11190.0,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Cross Country Race,Carbon,Minneapolis,MN
14614,1851.0,1.0,2015-08-11,Catalyst 3,1.0,480,480.0,Albuquerque Cycles,"Albuquerque, NM",Mountain,Sport,Aluminum,Albuquerque,NM
14615,1851.0,2.0,2015-08-11,Beast of the East 2,1.0,2130,2130.0,Albuquerque Cycles,"Albuquerque, NM",Mountain,Trail,Aluminum,Albuquerque,NM
14616,1852.0,1.0,2015-08-11,Bad Habit 2,1.0,2660,2660.0,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Trail,Aluminum,Minneapolis,MN
14617,1852.0,2.0,2015-08-11,Catalyst 1,2.0,705,1410.0,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Sport,Aluminum,Minneapolis,MN
14618,1852.0,3.0,2015-08-11,CAAD8 105,1.0,1410,1410.0,Minneapolis Bike Shop,"Minneapolis, MN",Road,Elite Road,Aluminum,Minneapolis,MN
14619,1853.0,1.0,2015-08-11,CAAD8 Sora,1.0,1030,1030.0,Seattle Race Equipment,"Seattle, WA",Road,Elite Road,Aluminum,Seattle,WA
14620,1853.0,2.0,2015-08-11,Supersix Evo Red,1.0,3940,3940.0,Seattle Race Equipment,"Seattle, WA",Road,Elite Road,Carbon,Seattle,WA
14621,1853.0,3.0,2015-08-11,CAAD8 105,1.0,1410,1410.0,Seattle Race Equipment,"Seattle, WA",Road,Elite Road,Aluminum,Seattle,WA
14622,1854.0,1.0,2015-08-11,Habit 5,1.0,2340,2340.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
14623,1854.0,2.0,2015-08-11,CAAD8 105,1.0,1410,1410.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
14624,1855.0,1.0,2015-08-12,Scalpel 29 Carbon Race,1.0,6390,6390.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
14625,1856.0,1.0,2015-08-12,Habit Carbon SE,1.0,4480,4480.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Carbon,Ithaca,NY
14626,1857.0,1.0,2015-08-12,F-Si Black Inc.,1.0,11190,11190.0,Portland Bi-peds,"Portland, OR",Mountain,Cross Country Race,Carbon,Portland,OR
14627,1857.0,2.0,2015-08-12,SuperX Ultegra,1.0,2450,2450.0,Portland Bi-peds,"Portland, OR",Road,Cyclocross,Carbon,Portland,OR
14628,1857.0,3.0,2015-08-12,CAAD12 Ultegra,1.0,2240,2240.0,Portland Bi-peds,"Portland, OR",Road,Elite Road,Aluminum,Portland,OR
14629,1858.0,1.0,2015-08-12,Jekyll Carbon 1,3.0,7990,23970.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Over Mountain,Carbon,Phoenix,AZ
14630,1858.0,2.0,2015-08-12,Habit Carbon 2,1.0,5330,5330.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon,Phoenix,AZ
14631,1858.0,3.0,2015-08-12,Bad Habit 1,1.0,3200,3200.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ
14632,1858.0,4.0,2015-08-12,CAAD8 Tiagra,1.0,1250,1250.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
14633,1858.0,5.0,2015-08-12,Synapse Carbon Disc Ultegra,1.0,3730,3730.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon,Phoenix,AZ
14634,1859.0,1.0,2015-08-14,Jekyll Carbon 4,2.0,3200,6400.0,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
14635,1859.0,2.0,2015-08-14,F-Si 2,1.0,2060,2060.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
14636,1859.0,3.0,2015-08-14,Bad Habit 1,1.0,3200,3200.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
14637,1859.0,4.0,2015-08-14,Trail 4,1.0,980,980.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
14638,1859.0,5.0,2015-08-14,Trail 2,1.0,1350,1350.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
14639,1859.0,6.0,2015-08-14,Scalpel-Si Black Inc.,1.0,12790,12790.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
14640,1859.0,7.0,2015-08-14,Bad Habit 2,1.0,2660,2660.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
14641,1859.0,8.0,2015-08-14,Catalyst 4,1.0,415,415.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
14642,1860.0,1.0,2015-08-14,Scalpel-Si Race,1.0,9060,9060.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
14643,1860.0,2.0,2015-08-14,F-Si Carbon 2,2.0,4800,9600.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
14644,1860.0,3.0,2015-08-14,Bad Habit 1,1.0,3200,3200.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Aluminum,Ithaca,NY
14645,1860.0,4.0,2015-08-14,F-Si Hi-Mod Team,1.0,9060,9060.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
14646,1861.0,1.0,2015-08-17,Beast of the East 2,1.0,2130,2130.0,Louisville Race Equipment,"Louisville, KY",Mountain,Trail,Aluminum,Louisville,KY
14647,1861.0,2.0,2015-08-17,Trigger Carbon 2,1.0,5970,5970.0,Louisville Race Equipment,"Louisville, KY",Mountain,Over Mountain,Carbon,Louisville,KY
14648,1861.0,3.0,2015-08-17,CAAD8 105,1.0,1410,1410.0,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Aluminum,Louisville,KY
14649,1861.0,4.0,2015-08-17,Synapse Hi-Mod Disc Ultegra,1.0,5330,5330.0,Louisville Race Equipment,"Louisville, KY",Road,Endurance Road,Carbon,Louisville,KY
14650,1861.0,5.0,2015-08-17,Synapse Hi-Mod Disc Red,1.0,7460,7460.0,Louisville Race Equipment,"Louisville, KY",Road,Endurance Road,Carbon,Louisville,KY
14651,1862.0,1.0,2015-08-18,Slice Ultegra,1.0,2700,2700.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Triathalon,Carbon,Ann Arbor,MI
14652,1862.0,2.0,2015-08-18,Catalyst 3,1.0,480,480.0,Ann Arbor Speed,"Ann Arbor, MI",Mountain,Sport,Aluminum,Ann Arbor,MI
14653,1862.0,3.0,2015-08-18,CAAD Disc Ultegra,10.0,2660,26600.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI
14654,1862.0,4.0,2015-08-18,Scalpel-Si 5,1.0,3200,3200.0,Ann Arbor Speed,"Ann Arbor, MI",Mountain,Cross Country Race,Aluminum,Ann Arbor,MI
14655,1862.0,5.0,2015-08-18,CAAD8 Sora,1.0,1030,1030.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI
14656,1862.0,6.0,2015-08-18,Supersix Evo Hi-Mod Dura Ace 1,1.0,7990,7990.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon,Ann Arbor,MI
14657,1862.0,7.0,2015-08-18,Bad Habit 2,1.0,2660,2660.0,Ann Arbor Speed,"Ann Arbor, MI",Mountain,Trail,Aluminum,Ann Arbor,MI
14658,1862.0,8.0,2015-08-18,CAAD12 105,1.0,1680,1680.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI
14659,1862.0,9.0,2015-08-18,CAAD12 Disc Dura Ace,1.0,4260,4260.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI
14660,1862.0,10.0,2015-08-18,Synapse Hi-Mod Disc Ultegra,1.0,5330,5330.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Endurance Road,Carbon,Ann Arbor,MI
14661,1862.0,11.0,2015-08-18,Supersix Evo Hi-Mod Dura Ace 2,1.0,5330,5330.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon,Ann Arbor,MI
14662,1863.0,1.0,2015-08-18,Synapse Hi-Mod Disc Red,1.0,7460,7460.0,Dallas Cycles,"Dallas, TX",Road,Endurance Road,Carbon,Dallas,TX
14663,1863.0,2.0,2015-08-18,CAAD8 Sora,2.0,1030,2060.0,Dallas Cycles,"Dallas, TX",Road,Elite Road,Aluminum,Dallas,TX
14664,1863.0,3.0,2015-08-18,Synapse Carbon Ultegra 3,1.0,3200,3200.0,Dallas Cycles,"Dallas, TX",Road,Endurance Road,Carbon,Dallas,TX
14665,1864.0,1.0,2015-08-18,Trail 4,1.0,980,980.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
14666,1864.0,2.0,2015-08-18,Scalpel 29 Carbon Race,1.0,6390,6390.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
14667,1864.0,3.0,2015-08-18,Scalpel-Si Carbon 4,2.0,4260,8520.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
14668,1864.0,4.0,2015-08-18,F-Si 1,2.0,2340,4680.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
14669,1864.0,5.0,2015-08-18,Trail 5,2.0,815,1630.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
14670,1864.0,6.0,2015-08-18,Beast of the East 1,1.0,2770,2770.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
14671,1864.0,7.0,2015-08-18,Beast of the East 2,1.0,2130,2130.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
14672,1864.0,8.0,2015-08-18,Fat CAAD2,1.0,2130,2130.0,Kansas City 29ers,"Kansas City, KS",Mountain,Fat Bike,Aluminum,Kansas City,KS
14673,1864.0,9.0,2015-08-18,Bad Habit 2,1.0,2660,2660.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
14674,1864.0,10.0,2015-08-18,Habit Carbon 2,7.0,5330,37310.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS
14675,1864.0,11.0,2015-08-18,F-Si Carbon 4,1.0,2880,2880.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
14676,1864.0,12.0,2015-08-18,Jekyll Carbon 1,1.0,7990,7990.0,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
14677,1864.0,13.0,2015-08-18,Catalyst 2,1.0,585,585.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
14678,1864.0,14.0,2015-08-18,Scalpel-Si 5,2.0,3200,6400.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
14679,1865.0,1.0,2015-08-18,CAAD8 Claris,1.0,815,815.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA
14680,1866.0,1.0,2015-08-19,Synapse Disc 105,1.0,1570,1570.0,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Aluminum,Denver,CO
14681,1866.0,2.0,2015-08-19,Catalyst 4,3.0,415,1245.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
14682,1866.0,3.0,2015-08-19,Synapse Carbon 105,1.0,2240,2240.0,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon,Denver,CO
14683,1866.0,4.0,2015-08-19,Trail 1,1.0,1520,1520.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
14684,1866.0,5.0,2015-08-19,F-Si Black Inc.,1.0,11190,11190.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
14685,1866.0,6.0,2015-08-19,Trigger Carbon 2,1.0,5970,5970.0,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
14686,1867.0,1.0,2015-08-21,Synapse Disc 105,1.0,1570,1570.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Aluminum,Oklahoma City,OK
14687,1867.0,2.0,2015-08-21,CAAD12 105,2.0,1680,3360.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
14688,1867.0,3.0,2015-08-21,Supersix Evo Ultegra 4,1.0,2660,2660.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
14689,1867.0,4.0,2015-08-21,Synapse Sora,1.0,1030,1030.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Aluminum,Oklahoma City,OK
14690,1867.0,5.0,2015-08-21,Synapse Hi-Mod Disc Ultegra,1.0,5330,5330.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK
14691,1868.0,1.0,2015-08-21,CAAD12 Red,1.0,3200,3200.0,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Aluminum,Las Vegas,NV
14692,1869.0,1.0,2015-08-21,Beast of the East 1,1.0,2770,2770.0,Detroit Cycles,"Detroit, MI",Mountain,Trail,Aluminum,Detroit,MI
14693,1870.0,1.0,2015-08-24,Catalyst 2,1.0,585,585.0,Dallas Cycles,"Dallas, TX",Mountain,Sport,Aluminum,Dallas,TX
14694,1871.0,1.0,2015-08-25,Catalyst 4,2.0,415,830.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
14695,1872.0,1.0,2015-08-25,Slice Ultegra,3.0,2700,8100.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon,Oklahoma City,OK
14696,1873.0,1.0,2015-08-25,Synapse Carbon Disc 105,4.0,2660,10640.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK
14697,1873.0,2.0,2015-08-25,Catalyst 4,1.0,415,415.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Sport,Aluminum,Oklahoma City,OK
14698,1873.0,3.0,2015-08-25,SuperX Hi-Mod CX1,1.0,3500,3500.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Cyclocross,Carbon,Oklahoma City,OK
14699,1873.0,4.0,2015-08-25,Supersix Evo Ultegra 3,1.0,3200,3200.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
14700,1873.0,5.0,2015-08-25,Synapse Hi-Mod Dura Ace,1.0,5860,5860.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK
14701,1873.0,6.0,2015-08-25,Supersix Evo 105,1.0,2240,2240.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
14702,1873.0,7.0,2015-08-25,Bad Habit 2,1.0,2660,2660.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Trail,Aluminum,Oklahoma City,OK
14703,1873.0,8.0,2015-08-25,Slice Ultegra,1.0,2700,2700.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon,Oklahoma City,OK
14704,1873.0,9.0,2015-08-25,F-Si 2,1.0,2060,2060.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Cross Country Race,Aluminum,Oklahoma City,OK
14705,1873.0,10.0,2015-08-25,CAAD12 Disc 105,1.0,1950,1950.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
14706,1873.0,11.0,2015-08-25,Slice Hi-Mod Dura Ace D12,1.0,4500,4500.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon,Oklahoma City,OK
14707,1873.0,12.0,2015-08-25,CAAD12 Disc Dura Ace,1.0,4260,4260.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
14708,1873.0,13.0,2015-08-25,Trail 2,1.0,1350,1350.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Sport,Aluminum,Oklahoma City,OK
14709,1874.0,1.0,2015-08-26,CAAD8 Tiagra,2.0,1250,2500.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL
14710,1874.0,2.0,2015-08-26,Trigger Carbon 4,1.0,3200,3200.0,Miami Race Equipment,"Miami, FL",Mountain,Over Mountain,Carbon,Miami,FL
14711,1875.0,1.0,2015-08-26,Habit Hi-Mod Black Inc.,1.0,12250,12250.0,Philadelphia Bike Shop,"Philadelphia, PA",Mountain,Trail,Carbon,Philadelphia,PA
14712,1876.0,1.0,2015-08-26,F-Si 1,1.0,2340,2340.0,Nashville Cruisers,"Nashville, TN",Mountain,Cross Country Race,Aluminum,Nashville,TN
14713,1876.0,2.0,2015-08-26,CAAD12 Red,1.0,3200,3200.0,Nashville Cruisers,"Nashville, TN",Road,Elite Road,Aluminum,Nashville,TN
14714,1876.0,3.0,2015-08-26,Slice Ultegra,3.0,2700,8100.0,Nashville Cruisers,"Nashville, TN",Road,Triathalon,Carbon,Nashville,TN
14715,1876.0,4.0,2015-08-26,CAAD Disc Ultegra,1.0,2660,2660.0,Nashville Cruisers,"Nashville, TN",Road,Elite Road,Aluminum,Nashville,TN
14716,1876.0,5.0,2015-08-26,CAAD12 105,1.0,1680,1680.0,Nashville Cruisers,"Nashville, TN",Road,Elite Road,Aluminum,Nashville,TN
14717,1877.0,1.0,2015-08-26,Trigger Carbon 3,1.0,3730,3730.0,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
14718,1878.0,1.0,2015-08-26,Beast of the East 1,1.0,2770,2770.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
